application_id,period,age,income_sgd,loan_amount_sgd,loan_tenure_months,credit_history_months,num_existing_loans,employment_status,gender,ethnicity,postal_district,debt_to_income,model_score,approved,actual_default
LIV-01712,2025-2026 (Live),59,20646,148894,24,186,0,Salaried,M,Chinese,18,3.6059,0.5506,1,0
LIV-01713,2025-2026 (Live),37,20029,67386,36,94,3,Salaried,F,Indian,13,1.1215,0.4144,0,0
LIV-01714,2025-2026 (Live),51,32894,61216,60,27,4,Self-Employed,F,Chinese,12,0.3722,0.3438,0,1
LIV-01715,2025-2026 (Live),50,21711,49547,24,233,4,Salaried,F,Chinese,19,1.1411,0.6377,1,0
LIV-01716,2025-2026 (Live),62,71310,147946,60,196,2,Salaried,M,Chinese,17,0.4149,0.7062,1,1
LIV-01717,2025-2026 (Live),24,15176,25711,12,87,5,Salaried,M,Chinese,10,1.6942,0.624,1,0
LIV-01718,2025-2026 (Live),61,40577,87328,36,178,4,Salaried,M,Malay,7,0.7174,0.6327,1,1
LIV-01719,2025-2026 (Live),38,38389,16485,48,209,2,Salaried,F,Indian,21,0.1074,0.7899,1,0
LIV-01720,2025-2026 (Live),47,60743,67835,60,195,0,Salaried,M,Chinese,14,0.2234,0.8154,1,0
LIV-01721,2025-2026 (Live),30,67321,65324,48,214,3,Salaried,M,Chinese,7,0.2426,0.6052,1,0
LIV-01722,2025-2026 (Live),38,25547,164836,48,200,0,Self-Employed,M,Chinese,21,1.6131,0.6336,1,0
LIV-01723,2025-2026 (Live),58,97426,116814,36,114,5,Salaried,F,Chinese,1,0.3997,0.6326,1,1
LIV-01724,2025-2026 (Live),52,21273,81409,48,138,2,Contract,F,Chinese,14,0.9567,0.5381,1,1
LIV-01725,2025-2026 (Live),52,73895,117537,36,34,0,Contract,M,Indian,3,0.5302,0.7698,1,0
LIV-01726,2025-2026 (Live),32,62133,83539,24,138,3,Salaried,F,Chinese,9,0.6723,0.4493,0,0
LIV-01727,2025-2026 (Live),59,12956,165227,12,198,3,Salaried,M,Chinese,11,12.7529,0.6357,1,1
LIV-01728,2025-2026 (Live),43,21178,173562,36,16,4,Salaried,M,Chinese,23,2.7318,0.4128,0,0
LIV-01729,2025-2026 (Live),67,75909,113603,12,54,5,Unemployed,F,Indian,15,1.4966,0.1827,0,1
LIV-01730,2025-2026 (Live),24,47016,28638,36,81,2,Salaried,F,Chinese,23,0.203,0.6828,1,0
LIV-01731,2025-2026 (Live),49,44001,40665,36,25,0,Self-Employed,M,Chinese,5,0.3081,0.8408,1,0
LIV-01732,2025-2026 (Live),53,7849,72246,36,46,4,Salaried,M,Chinese,19,3.0682,0.8218,1,1
LIV-01733,2025-2026 (Live),25,37737,46184,60,25,4,Contract,M,Chinese,26,0.2448,0.6082,1,0
LIV-01734,2025-2026 (Live),61,27317,51514,48,56,0,Salaried,M,Chinese,4,0.4714,0.6161,1,0
LIV-01735,2025-2026 (Live),59,18800,89815,84,208,2,Self-Employed,F,Indian,20,0.6825,0.8065,1,1
LIV-01736,2025-2026 (Live),32,65688,63912,84,119,2,Salaried,F,Indian,27,0.139,0.7798,1,0
LIV-01737,2025-2026 (Live),22,43422,47229,84,201,5,Salaried,M,Chinese,13,0.1554,0.907,1,0
LIV-01738,2025-2026 (Live),37,24169,163222,48,221,3,Salaried,F,Chinese,6,1.6883,0.6587,1,0
LIV-01739,2025-2026 (Live),55,25684,40941,12,78,2,Salaried,M,Indian,22,1.594,0.7536,1,1
LIV-01740,2025-2026 (Live),66,45212,16550,60,175,4,Contract,M,Chinese,27,0.0732,0.9003,1,0
LIV-01741,2025-2026 (Live),53,57001,140014,48,238,3,Self-Employed,M,Chinese,7,0.6141,0.5706,1,0
LIV-01742,2025-2026 (Live),65,68573,45297,48,25,1,Salaried,M,Malay,16,0.1651,0.7288,1,1
LIV-01743,2025-2026 (Live),67,59669,41196,60,40,3,Self-Employed,F,Chinese,8,0.1381,0.6068,1,0
LIV-01744,2025-2026 (Live),54,41361,150915,48,155,4,Salaried,M,Chinese,25,0.9122,0.5176,1,1
LIV-01745,2025-2026 (Live),32,24390,23659,60,146,5,Unemployed,M,Chinese,24,0.194,0.3746,0,0
LIV-01746,2025-2026 (Live),57,52655,66758,36,0,0,Salaried,F,Chinese,9,0.4226,0.6691,1,0
LIV-01747,2025-2026 (Live),34,22217,40515,36,33,0,Salaried,M,Chinese,9,0.6079,0.5893,1,1
LIV-01748,2025-2026 (Live),41,45078,175068,48,101,5,Salaried,M,Malay,19,0.9709,0.6403,1,0
LIV-01749,2025-2026 (Live),46,37985,65047,48,87,5,Salaried,F,Chinese,23,0.4281,0.5604,1,1
LIV-01750,2025-2026 (Live),27,70911,166069,60,168,0,Unemployed,M,Indian,19,0.4684,0.3937,0,1
LIV-01751,2025-2026 (Live),58,67462,111859,60,87,4,Salaried,M,Chinese,21,0.3316,0.6824,1,0
LIV-01752,2025-2026 (Live),47,61684,129201,84,209,5,Self-Employed,M,Malay,11,0.2992,0.8337,1,0
LIV-01753,2025-2026 (Live),25,57606,19432,84,64,3,Contract,M,Chinese,26,0.0482,0.8589,1,0
LIV-01754,2025-2026 (Live),66,39703,44811,48,73,0,Salaried,F,Chinese,16,0.2822,0.7944,1,0
LIV-01755,2025-2026 (Live),47,115647,39304,48,3,2,Self-Employed,M,Chinese,9,0.085,0.6091,1,0
LIV-01756,2025-2026 (Live),39,61924,155214,60,141,1,Self-Employed,F,Chinese,15,0.5013,0.5105,1,1
LIV-01757,2025-2026 (Live),34,110731,81215,36,190,0,Salaried,F,Chinese,11,0.2445,0.9173,1,0
LIV-01758,2025-2026 (Live),29,83828,63674,36,20,5,Salaried,M,Malay,8,0.2532,0.8008,1,1
LIV-01759,2025-2026 (Live),54,32136,165772,60,63,0,Self-Employed,F,Chinese,3,1.0317,0.5346,1,1
LIV-01760,2025-2026 (Live),64,29360,139640,84,153,1,Contract,M,Malay,14,0.6794,0.5577,1,0
LIV-01761,2025-2026 (Live),37,58097,130717,60,101,2,Salaried,M,Chinese,6,0.45,0.7794,1,1
LIV-01762,2025-2026 (Live),63,19428,128930,24,68,1,Unemployed,M,Chinese,5,3.3181,0.4252,0,0
LIV-01763,2025-2026 (Live),60,33551,10210,36,206,0,Contract,F,Chinese,11,0.1014,0.8532,1,0
LIV-01764,2025-2026 (Live),52,27058,128082,36,151,0,Salaried,M,Indian,10,1.5779,0.8067,1,0
LIV-01765,2025-2026 (Live),61,41507,113428,36,9,3,Contract,F,Chinese,20,0.9109,0.4218,0,0
LIV-01766,2025-2026 (Live),44,10616,106647,24,98,5,Self-Employed,M,Chinese,11,5.0229,0.6347,1,1
LIV-01767,2025-2026 (Live),37,169510,23385,36,208,4,Salaried,M,Malay,6,0.046,0.7716,1,0
LIV-01768,2025-2026 (Live),31,66536,166699,60,31,3,Salaried,M,Malay,8,0.5011,0.5291,1,1
LIV-01769,2025-2026 (Live),57,82684,52087,36,72,3,Unemployed,F,Chinese,24,0.21,0.4619,1,0
LIV-01770,2025-2026 (Live),52,46655,20830,84,158,3,Contract,F,Chinese,14,0.0638,0.6662,1,0
LIV-01771,2025-2026 (Live),65,92029,119645,48,232,3,Unemployed,F,Malay,13,0.325,0.3791,0,0
LIV-01772,2025-2026 (Live),53,60749,35805,24,142,3,Salaried,F,Chinese,3,0.2947,0.6886,1,0
LIV-01773,2025-2026 (Live),42,72138,93112,60,177,2,Contract,M,Chinese,6,0.2581,0.5734,1,0
LIV-01774,2025-2026 (Live),37,57981,106457,84,2,5,Contract,F,Malay,17,0.2623,0.5879,1,1
LIV-01775,2025-2026 (Live),50,101975,162705,84,103,4,Salaried,F,Chinese,1,0.2279,0.8296,1,0
LIV-01776,2025-2026 (Live),66,26788,68776,48,34,4,Contract,M,Chinese,11,0.6419,0.4197,0,0
LIV-01777,2025-2026 (Live),37,116413,40053,84,114,5,Salaried,M,Malay,1,0.0492,0.6498,1,0
LIV-01778,2025-2026 (Live),36,38005,146516,60,53,4,Salaried,M,Chinese,27,0.771,0.5661,1,0
LIV-01779,2025-2026 (Live),29,25083,149718,36,204,2,Salaried,M,Chinese,25,1.9896,0.7503,1,0
LIV-01780,2025-2026 (Live),36,56075,18832,48,85,2,Salaried,M,Indian,14,0.084,0.7876,1,1
LIV-01781,2025-2026 (Live),42,20576,65110,48,111,5,Self-Employed,F,Other,26,0.7911,0.5809,1,0
LIV-01782,2025-2026 (Live),42,30770,84218,48,198,2,Contract,M,Chinese,9,0.6843,0.7933,1,1
LIV-01783,2025-2026 (Live),28,35251,11252,48,83,0,Salaried,F,Chinese,10,0.0798,0.6929,1,0
LIV-01784,2025-2026 (Live),40,36604,145012,36,100,4,Self-Employed,M,Malay,12,1.3205,0.6661,1,1
LIV-01785,2025-2026 (Live),43,79363,44315,36,153,1,Salaried,F,Chinese,21,0.1861,0.99,1,0
LIV-01786,2025-2026 (Live),67,72216,93827,48,82,3,Salaried,M,Chinese,23,0.3248,0.7964,1,0
LIV-01787,2025-2026 (Live),59,34506,115880,36,221,0,Contract,F,Chinese,4,1.1194,0.7834,1,0
LIV-01788,2025-2026 (Live),34,56232,151489,36,97,0,Unemployed,M,Chinese,18,0.898,0.3791,0,0
LIV-01789,2025-2026 (Live),47,166071,34904,36,34,3,Salaried,M,Chinese,11,0.0701,0.6763,1,1
LIV-01790,2025-2026 (Live),65,19267,34455,36,155,0,Contract,F,Malay,22,0.5961,0.5348,1,1
LIV-01791,2025-2026 (Live),43,21960,47774,48,98,2,Salaried,M,Chinese,16,0.5439,0.5936,1,0
LIV-01792,2025-2026 (Live),28,43517,97724,36,225,0,Salaried,F,Chinese,18,0.7486,0.7554,1,1
LIV-01793,2025-2026 (Live),56,245841,110305,60,239,4,Salaried,F,Indian,7,0.0897,0.8838,1,0
LIV-01794,2025-2026 (Live),24,24687,143006,36,112,4,Salaried,M,Malay,20,1.9309,0.7053,1,0
LIV-01795,2025-2026 (Live),56,28854,154982,84,122,5,Self-Employed,M,Malay,4,0.7673,0.4384,0,1
LIV-01796,2025-2026 (Live),37,60706,29374,24,143,5,Contract,M,Chinese,2,0.2419,0.869,1,0
LIV-01797,2025-2026 (Live),66,78137,176625,36,175,1,Contract,F,Chinese,9,0.7535,0.6215,1,0
LIV-01798,2025-2026 (Live),37,42393,76056,60,223,4,Self-Employed,M,Chinese,12,0.3588,0.6426,1,1
LIV-01799,2025-2026 (Live),23,48927,44868,60,80,3,Salaried,F,Indian,19,0.1834,0.8,1,1
LIV-01800,2025-2026 (Live),59,41803,97653,48,87,3,Salaried,F,Chinese,22,0.584,0.5427,1,0
LIV-01801,2025-2026 (Live),38,47432,50805,60,68,4,Salaried,F,Malay,26,0.2142,0.8548,1,0
LIV-01802,2025-2026 (Live),59,16422,25161,24,203,2,Self-Employed,M,Chinese,9,0.7661,0.5984,1,0
LIV-01803,2025-2026 (Live),45,47258,65564,48,149,4,Self-Employed,M,Chinese,24,0.3468,0.4718,1,0
LIV-01804,2025-2026 (Live),43,43190,150064,36,11,2,Salaried,M,Chinese,25,1.1582,0.5506,1,0
LIV-01805,2025-2026 (Live),44,53452,135850,36,92,5,Salaried,M,Chinese,23,0.8472,0.4851,1,1
LIV-01806,2025-2026 (Live),65,29696,107845,60,57,3,Salaried,F,Chinese,25,0.7263,0.6261,1,0
LIV-01807,2025-2026 (Live),40,58425,38413,24,230,4,Contract,M,Chinese,10,0.3287,0.7713,1,0
LIV-01808,2025-2026 (Live),65,71556,48507,12,38,5,Salaried,M,Chinese,9,0.6779,0.5397,1,0
LIV-01809,2025-2026 (Live),43,217731,85965,48,163,1,Contract,M,Chinese,5,0.0987,0.7903,1,0
LIV-01810,2025-2026 (Live),38,31127,38052,36,5,3,Salaried,F,Chinese,23,0.4075,0.4967,1,1
LIV-01811,2025-2026 (Live),23,22331,99076,60,175,1,Self-Employed,F,Chinese,21,0.8873,0.5101,1,1
LIV-01812,2025-2026 (Live),35,47310,177895,24,7,3,Salaried,M,Chinese,1,1.8801,0.4669,1,1
LIV-01813,2025-2026 (Live),49,59129,134554,84,69,0,Salaried,M,Chinese,16,0.3251,0.6922,1,0
LIV-01814,2025-2026 (Live),34,45584,145922,48,54,5,Contract,M,Chinese,23,0.8003,0.4652,1,1
LIV-01815,2025-2026 (Live),59,45842,154633,48,93,0,Unemployed,F,Chinese,9,0.8433,0.4214,0,0
LIV-01816,2025-2026 (Live),38,29427,150383,48,60,0,Contract,M,Malay,5,1.2776,0.592,1,1
LIV-01817,2025-2026 (Live),30,15310,155402,60,82,1,Contract,F,Chinese,4,2.0301,0.5482,1,1
LIV-01818,2025-2026 (Live),61,94795,33569,36,93,2,Contract,F,Chinese,5,0.118,0.8135,1,0
LIV-01819,2025-2026 (Live),35,120429,175360,60,216,3,Salaried,F,Chinese,4,0.2912,0.6573,1,0
LIV-01820,2025-2026 (Live),23,26180,23625,60,137,0,Self-Employed,F,Indian,25,0.1805,0.6625,1,0
LIV-01821,2025-2026 (Live),63,28440,96308,48,47,1,Self-Employed,M,Chinese,14,0.8466,0.6019,1,1
LIV-01822,2025-2026 (Live),42,15088,32837,60,65,3,Salaried,M,Chinese,27,0.4353,0.575,1,0
LIV-01823,2025-2026 (Live),56,32595,45406,36,109,0,Salaried,M,Chinese,26,0.4643,0.678,1,0
LIV-01824,2025-2026 (Live),51,52694,27806,24,106,0,Salaried,F,Chinese,8,0.2638,0.9306,1,0
LIV-01825,2025-2026 (Live),38,27749,124769,36,151,0,Self-Employed,M,Indian,13,1.4988,0.6032,1,1
LIV-01826,2025-2026 (Live),60,68790,24871,60,119,1,Self-Employed,F,Chinese,21,0.0723,0.6509,1,1
LIV-01827,2025-2026 (Live),46,22902,132660,24,27,2,Salaried,F,Chinese,11,2.8963,0.5847,1,1
LIV-01828,2025-2026 (Live),65,63481,120450,60,33,5,Self-Employed,F,Chinese,21,0.3795,0.5769,1,0
LIV-01829,2025-2026 (Live),60,51591,81149,60,56,5,Salaried,M,Malay,21,0.3146,0.825,1,0
LIV-01830,2025-2026 (Live),56,33758,154187,48,66,0,Salaried,F,Chinese,23,1.1419,0.7085,1,0
LIV-01831,2025-2026 (Live),27,35789,150470,36,25,0,Contract,F,Malay,14,1.4015,0.6948,1,0
LIV-01832,2025-2026 (Live),24,66993,101759,36,190,2,Salaried,F,Chinese,10,0.5063,0.8243,1,0
LIV-01833,2025-2026 (Live),57,247616,138006,36,149,5,Self-Employed,M,Other,7,0.1858,0.8116,1,1
LIV-01834,2025-2026 (Live),22,38871,103094,84,223,2,Self-Employed,F,Malay,19,0.3789,0.8587,1,1
LIV-01835,2025-2026 (Live),55,80549,45751,36,106,4,Salaried,F,Chinese,17,0.1893,0.8657,1,0
LIV-01836,2025-2026 (Live),22,121765,151738,84,163,0,Salaried,F,Chinese,24,0.178,0.8471,1,0
LIV-01837,2025-2026 (Live),47,27495,42550,24,205,5,Salaried,F,Chinese,27,0.7738,0.5449,1,1
LIV-01838,2025-2026 (Live),39,23729,100492,84,36,3,Salaried,F,Chinese,26,0.605,0.6263,1,1
LIV-01839,2025-2026 (Live),57,42484,155732,36,130,4,Salaried,F,Chinese,4,1.2219,0.7346,1,1
LIV-01840,2025-2026 (Live),27,47349,169158,36,219,3,Salaried,F,Chinese,20,1.1909,0.6011,1,0
LIV-01841,2025-2026 (Live),32,58588,38796,24,89,2,Salaried,M,Chinese,27,0.3311,0.7694,1,0
LIV-01842,2025-2026 (Live),65,25136,116962,36,231,5,Salaried,M,Chinese,25,1.5511,0.6312,1,1
LIV-01843,2025-2026 (Live),61,68496,23740,48,201,4,Self-Employed,M,Chinese,14,0.0866,0.7603,1,0
LIV-01844,2025-2026 (Live),51,20427,134328,48,63,1,Self-Employed,F,Indian,23,1.644,0.5719,1,1
LIV-01845,2025-2026 (Live),35,41696,134090,36,107,4,Contract,M,Chinese,12,1.072,0.6651,1,0
LIV-01846,2025-2026 (Live),31,51787,11928,36,217,4,Salaried,F,Malay,11,0.0768,0.6803,1,0
LIV-01847,2025-2026 (Live),52,17294,35117,84,103,2,Salaried,M,Chinese,23,0.2901,0.8138,1,0
LIV-01848,2025-2026 (Live),57,55708,61606,36,150,0,Self-Employed,F,Chinese,27,0.3686,0.6319,1,1
LIV-01849,2025-2026 (Live),36,36438,86074,36,198,2,Unemployed,F,Chinese,24,0.7874,0.4208,0,1
LIV-01850,2025-2026 (Live),51,31393,158295,48,225,2,Salaried,M,Chinese,1,1.2606,0.7087,1,0
LIV-01851,2025-2026 (Live),35,51489,77802,60,57,2,Salaried,F,Chinese,9,0.3022,0.7339,1,0
LIV-01852,2025-2026 (Live),44,16320,54258,36,139,3,Salaried,M,Chinese,27,1.1082,0.6603,1,1
LIV-01853,2025-2026 (Live),38,54778,129520,36,85,5,Salaried,F,Chinese,1,0.7882,0.7449,1,0
LIV-01854,2025-2026 (Live),48,19319,68793,84,51,1,Salaried,M,Chinese,10,0.5087,0.7628,1,0
LIV-01855,2025-2026 (Live),65,53103,173305,60,10,3,Salaried,M,Chinese,11,0.6527,0.624,1,1
LIV-01856,2025-2026 (Live),34,45258,107383,48,8,4,Self-Employed,M,Chinese,5,0.5932,0.2942,0,1
LIV-01857,2025-2026 (Live),35,112083,88969,24,132,2,Salaried,M,Chinese,9,0.3969,0.8456,1,0
LIV-01858,2025-2026 (Live),47,112175,129323,60,69,5,Contract,F,Chinese,3,0.2306,0.7682,1,0
LIV-01859,2025-2026 (Live),64,69601,131768,60,70,0,Self-Employed,F,Chinese,2,0.3786,0.5477,1,1
LIV-01860,2025-2026 (Live),32,40245,131011,48,109,2,Self-Employed,M,Chinese,18,0.8138,0.5284,1,0
LIV-01861,2025-2026 (Live),59,41855,170597,48,145,3,Self-Employed,F,Malay,14,1.019,0.6079,1,0
LIV-01862,2025-2026 (Live),22,20077,33837,84,206,5,Salaried,M,Chinese,23,0.2408,0.9236,1,0
LIV-01863,2025-2026 (Live),45,13123,40099,36,64,1,Salaried,F,Chinese,5,1.0185,0.6698,1,1
LIV-01864,2025-2026 (Live),41,85022,41017,36,111,3,Contract,F,Chinese,24,0.1608,0.864,1,0
LIV-01865,2025-2026 (Live),29,31835,123753,60,78,2,Contract,M,Other,14,0.7775,0.6917,1,0
LIV-01866,2025-2026 (Live),29,23739,140068,48,53,5,Self-Employed,M,Chinese,5,1.4751,0.4931,1,1
LIV-01867,2025-2026 (Live),51,13327,122918,84,136,1,Salaried,M,Chinese,2,1.3176,0.6783,1,1
LIV-01868,2025-2026 (Live),39,45962,122345,48,70,0,Salaried,M,Indian,7,0.6655,0.8136,1,0
LIV-01869,2025-2026 (Live),34,35490,155859,12,235,3,Salaried,F,Chinese,23,4.3916,0.6181,1,1
LIV-01870,2025-2026 (Live),67,27059,116734,36,187,5,Salaried,F,Malay,18,1.438,0.7985,1,0
LIV-01871,2025-2026 (Live),57,26185,77612,36,136,3,Contract,M,Malay,16,0.988,0.4359,0,0
LIV-01872,2025-2026 (Live),40,49991,109756,60,171,5,Salaried,M,Chinese,22,0.4391,0.5236,1,0
LIV-01873,2025-2026 (Live),34,43497,81582,60,138,4,Salaried,F,Chinese,27,0.3751,0.6431,1,1
LIV-01874,2025-2026 (Live),62,13768,94142,60,130,5,Salaried,M,Chinese,5,1.3675,0.58,1,0
LIV-01875,2025-2026 (Live),47,23572,46532,48,204,1,Self-Employed,F,Chinese,20,0.4935,0.5358,1,0
LIV-01876,2025-2026 (Live),30,73738,170168,24,4,3,Contract,F,Other,12,1.1539,0.3974,0,0
LIV-01877,2025-2026 (Live),55,25701,51805,24,159,4,Salaried,F,Chinese,13,1.0078,0.6342,1,1
LIV-01878,2025-2026 (Live),52,76346,20862,24,149,0,Contract,F,Other,26,0.1366,0.8999,1,0
LIV-01879,2025-2026 (Live),63,42082,16431,60,53,5,Contract,F,Chinese,8,0.0781,0.7723,1,0
LIV-01880,2025-2026 (Live),28,30644,133989,24,180,3,Contract,M,Chinese,14,2.1862,0.5122,1,0
LIV-01881,2025-2026 (Live),30,32292,118870,60,189,3,Salaried,M,Other,24,0.7362,0.3866,0,0
LIV-01882,2025-2026 (Live),61,61183,49647,60,177,2,Salaried,M,Chinese,5,0.1623,0.9628,1,0
LIV-01883,2025-2026 (Live),47,22796,137778,24,106,3,Self-Employed,M,Malay,27,3.022,0.4508,1,0
LIV-01884,2025-2026 (Live),54,17570,103621,84,25,0,Salaried,M,Chinese,4,0.8425,0.643,1,0
LIV-01885,2025-2026 (Live),54,26207,114858,60,66,5,Self-Employed,F,Chinese,9,0.8765,0.5708,1,0
LIV-01886,2025-2026 (Live),61,18523,176790,48,181,4,Salaried,F,Chinese,15,2.3861,0.5927,1,0
LIV-01887,2025-2026 (Live),25,20954,166862,48,168,5,Salaried,M,Chinese,27,1.9908,0.6318,1,1
LIV-01888,2025-2026 (Live),49,20730,141376,48,126,1,Self-Employed,M,Chinese,14,1.705,0.7133,1,1
LIV-01889,2025-2026 (Live),25,45928,108451,48,121,0,Salaried,M,Chinese,5,0.5903,0.6981,1,1
LIV-01890,2025-2026 (Live),55,11698,83099,48,135,1,Contract,F,Chinese,15,1.7759,0.4924,1,0
LIV-01891,2025-2026 (Live),61,44776,92512,84,23,0,Self-Employed,M,Chinese,4,0.2952,0.8215,1,0
LIV-01892,2025-2026 (Live),27,38835,109741,24,231,5,Salaried,M,Chinese,18,1.4129,0.5354,1,0
LIV-01893,2025-2026 (Live),54,66759,144343,36,12,5,Salaried,F,Malay,22,0.7207,0.613,1,0
LIV-01894,2025-2026 (Live),26,51220,59781,48,74,4,Contract,F,Chinese,5,0.2918,0.6783,1,0
LIV-01895,2025-2026 (Live),40,49986,47565,36,229,2,Self-Employed,M,Chinese,22,0.3172,0.7607,1,1
LIV-01896,2025-2026 (Live),39,21869,104501,84,108,4,Self-Employed,F,Malay,17,0.6826,0.489,1,0
LIV-01897,2025-2026 (Live),24,31930,16287,60,187,5,Contract,M,Chinese,22,0.102,0.6476,1,0
LIV-01898,2025-2026 (Live),55,15551,34053,48,234,1,Salaried,F,Chinese,21,0.5474,0.6239,1,1
LIV-01899,2025-2026 (Live),23,89695,156563,84,141,1,Salaried,F,Chinese,14,0.2494,0.99,1,0
LIV-01900,2025-2026 (Live),22,100615,32024,24,45,5,Salaried,F,Chinese,23,0.1591,0.9654,1,0
LIV-01901,2025-2026 (Live),56,56326,174227,36,4,3,Salaried,M,Chinese,17,1.0311,0.3919,0,1
LIV-01902,2025-2026 (Live),25,18930,172490,84,238,5,Unemployed,F,Chinese,19,1.3017,0.3755,0,0
LIV-01903,2025-2026 (Live),56,63349,36094,48,140,2,Contract,F,Indian,13,0.1424,0.8314,1,0
LIV-01904,2025-2026 (Live),29,30893,162271,84,151,4,Salaried,M,Chinese,13,0.7504,0.6493,1,0
LIV-01905,2025-2026 (Live),65,14144,25820,84,143,5,Salaried,F,Chinese,13,0.2608,0.9105,1,0
LIV-01906,2025-2026 (Live),50,32822,89308,36,28,4,Contract,M,Chinese,2,0.907,0.5438,1,1
LIV-01907,2025-2026 (Live),57,81409,176074,48,18,1,Contract,M,Other,15,0.5407,0.6356,1,0
LIV-01908,2025-2026 (Live),35,36339,168176,60,80,2,Salaried,M,Chinese,22,0.9256,0.8018,1,1
LIV-01909,2025-2026 (Live),63,44882,99091,36,187,4,Contract,F,Chinese,1,0.7359,0.5367,1,0
LIV-01910,2025-2026 (Live),51,19161,87949,48,189,2,Salaried,M,Chinese,15,1.1475,0.6545,1,0
LIV-01911,2025-2026 (Live),28,35745,166426,36,222,2,Salaried,M,Malay,16,1.552,0.5745,1,0
LIV-01912,2025-2026 (Live),34,35124,166073,48,175,4,Unemployed,M,Malay,11,1.182,0.1988,0,1
LIV-01913,2025-2026 (Live),43,21485,25595,12,220,5,Salaried,F,Chinese,3,1.1913,0.6032,1,0
LIV-01914,2025-2026 (Live),66,47049,100867,48,31,2,Salaried,F,Chinese,27,0.536,0.6906,1,1
LIV-01915,2025-2026 (Live),23,35055,83142,84,45,5,Unemployed,M,Chinese,27,0.3388,0.4114,0,0
LIV-01916,2025-2026 (Live),29,59574,149149,60,80,0,Salaried,F,Chinese,20,0.5007,0.5572,1,0
LIV-01917,2025-2026 (Live),42,29737,136585,60,70,1,Self-Employed,F,Chinese,22,0.9186,0.4434,0,0
LIV-01918,2025-2026 (Live),41,45880,127686,24,229,2,Unemployed,F,Chinese,21,1.3915,0.2492,0,1
LIV-01919,2025-2026 (Live),32,25868,56388,48,68,2,Unemployed,M,Chinese,14,0.545,0.2138,0,1
LIV-01920,2025-2026 (Live),55,14795,16131,60,215,0,Salaried,M,Chinese,21,0.2181,0.99,1,0
LIV-01921,2025-2026 (Live),65,83653,23150,24,183,3,Salaried,M,Chinese,5,0.1384,0.6452,1,1
LIV-01922,2025-2026 (Live),26,30711,149454,24,122,2,Salaried,F,Chinese,17,2.4332,0.6411,1,0
LIV-01923,2025-2026 (Live),51,23031,123747,12,160,4,Salaried,F,Malay,24,5.3731,0.6502,1,0
LIV-01924,2025-2026 (Live),54,58581,98226,36,239,5,Unemployed,F,Chinese,26,0.5589,0.4693,1,1
LIV-01925,2025-2026 (Live),33,42060,166734,60,22,5,Salaried,M,Chinese,2,0.7928,0.5795,1,0
LIV-01926,2025-2026 (Live),26,17664,101779,48,205,3,Salaried,M,Chinese,22,1.4405,0.5857,1,0
LIV-01927,2025-2026 (Live),22,36361,16502,60,122,5,Self-Employed,F,Chinese,7,0.0908,0.795,1,1
LIV-01928,2025-2026 (Live),56,14183,99901,24,97,5,Salaried,M,Chinese,10,3.5219,0.6991,1,0
LIV-01929,2025-2026 (Live),46,27021,103457,24,188,5,Unemployed,F,Chinese,10,1.9144,0.3096,0,1
LIV-01930,2025-2026 (Live),25,100621,156300,60,131,3,Self-Employed,F,Chinese,20,0.3107,0.6301,1,1
LIV-01931,2025-2026 (Live),30,20973,109563,48,192,0,Salaried,F,Chinese,8,1.306,0.7841,1,1
LIV-01932,2025-2026 (Live),65,26294,16973,48,129,4,Salaried,F,Chinese,1,0.1614,0.7956,1,0
LIV-01933,2025-2026 (Live),24,47732,133416,48,92,5,Contract,M,Chinese,16,0.6988,0.4784,1,0
LIV-01934,2025-2026 (Live),51,20827,48175,36,185,3,Contract,M,Chinese,9,0.771,0.4558,1,0
LIV-01935,2025-2026 (Live),41,26206,56885,60,72,2,Unemployed,M,Indian,16,0.4341,0.3718,0,0
LIV-01936,2025-2026 (Live),31,81940,111816,48,27,0,Salaried,F,Chinese,20,0.3412,0.99,1,0
LIV-01937,2025-2026 (Live),41,22934,168944,84,160,0,Contract,M,Chinese,26,1.0524,0.6821,1,0
LIV-01938,2025-2026 (Live),61,35540,86197,60,22,0,Salaried,F,Chinese,15,0.4851,0.7274,1,0
LIV-01939,2025-2026 (Live),24,26364,90594,60,83,5,Self-Employed,M,Other,9,0.6873,0.502,1,0
LIV-01940,2025-2026 (Live),32,30001,148548,48,118,1,Salaried,M,Chinese,12,1.2379,0.6726,1,1
LIV-01941,2025-2026 (Live),36,45910,45099,60,30,3,Self-Employed,F,Chinese,2,0.1965,0.6774,1,0
LIV-01942,2025-2026 (Live),49,42140,40612,60,47,5,Salaried,M,Chinese,10,0.1927,0.8743,1,0
LIV-01943,2025-2026 (Live),65,28397,140557,24,45,4,Salaried,M,Indian,27,2.4749,0.4855,1,1
LIV-01944,2025-2026 (Live),56,38858,165181,36,126,4,Salaried,M,Chinese,24,1.417,0.7386,1,0
LIV-01945,2025-2026 (Live),28,76565,59268,60,44,1,Unemployed,F,Chinese,21,0.1548,0.5549,1,1
LIV-01946,2025-2026 (Live),54,39490,89584,36,217,5,Salaried,F,Chinese,23,0.7562,0.6421,1,1
LIV-01947,2025-2026 (Live),63,41663,179337,48,94,2,Unemployed,M,Chinese,16,1.0761,0.4546,1,1
